"","name","fips","realPersonalIncome","state","county","cbsa","rpp.in.100.dollars"
"357","Charlottesville, VA","16820",47962,51,51079,16820,101.6260163
"358","Charlottesville, VA","16820",47962,51,51003,16820,101.6260163
"359","Charlottesville, VA","16820",47962,51,51125,16820,101.6260163
"360","Charlottesville, VA","16820",47962,51,51065,16820,101.6260163
"361","Charlottesville, VA","16820",47962,51,51029,16820,101.6260163
"362","Charlottesville, VA","16820",47962,51,51540,16820,101.6260163
"363","Chattanooga, TN-GA","16860",39890,47,47115,16860,110.3752759
"364","Chattanooga, TN-GA","16860",39890,13,13047,16860,110.3752759
"365","Chattanooga, TN-GA","16860",39890,47,47065,16860,110.3752759
"366","Chattanooga, TN-GA","16860",39890,47,47153,16860,110.3752759
"367","Chattanooga, TN-GA","16860",39890,13,13295,16860,110.3752759
"368","Chattanooga, TN-GA","16860",39890,13,13083,16860,110.3752759
"369","Cheyenne, WY","16940",46391,56,56021,16940,102.5641026
"370","Chicago-Naperville-Elgin, IL-IN-WI","16980",43998,17,17037,16980,93.80863039
"371","Chicago-Naperville-Elgin, IL-IN-WI","16980",43998,17,17031,16980,93.80863039
"372","Chicago-Naperville-Elgin, IL-IN-WI","16980",43998,55,55059,16980,93.80863039
"373","Chicago-Naperville-Elgin, IL-IN-WI","16980",43998,17,17111,16980,93.80863039
"374","Chicago-Naperville-Elgin, IL-IN-WI","16980",43998,18,18089,16980,93.80863039
"375","Chicago-Naperville-Elgin, IL-IN-WI","16980",43998,18,18127,16980,93.80863039
"376","Chicago-Naperville-Elgin, IL-IN-WI","16980",43998,17,17089,16980,93.80863039
"377","Chicago-Naperville-Elgin, IL-IN-WI","16980",43998,18,18073,16980,93.80863039
"378","Chicago-Naperville-Elgin, IL-IN-WI","16980",43998,17,17197,16980,93.80863039
"379","Chicago-Naperville-Elgin, IL-IN-WI","16980",43998,17,17043,16980,93.80863039
"380","Chicago-Naperville-Elgin, IL-IN-WI","16980",43998,17,17063,16980,93.80863039
"381","Chicago-Naperville-Elgin, IL-IN-WI","16980",43998,17,17093,16980,93.80863039
"382","Chicago-Naperville-Elgin, IL-IN-WI","16980",43998,17,17097,16980,93.80863039
"383","Chicago-Naperville-Elgin, IL-IN-WI","16980",43998,18,18111,16980,93.80863039
"384","Chico, CA","17020",34041,6,6007,17020,99.8003992
"385","Cincinnati, OH-KY-IN","17140",47005,18,18029,17140,110.4972376
"386","Cincinnati, OH-KY-IN","17140",47005,21,21117,17140,110.4972376
"387","Cincinnati, OH-KY-IN","17140",47005,39,39015,17140,110.4972376
"388","Cincinnati, OH-KY-IN","17140",47005,21,21191,17140,110.4972376
"389","Cincinnati, OH-KY-IN","17140",47005,18,18161,17140,110.4972376
"390","Cincinnati, OH-KY-IN","17140",47005,39,39061,17140,110.4972376
"391","Cincinnati, OH-KY-IN","17140",47005,21,21023,17140,110.4972376
"392","Cincinnati, OH-KY-IN","17140",47005,18,18115,17140,110.4972376
"393","Cincinnati, OH-KY-IN","17140",47005,21,21037,17140,110.4972376
"394","Cincinnati, OH-KY-IN","17140",47005,21,21081,17140,110.4972376
"395","Cincinnati, OH-KY-IN","17140",47005,21,21015,17140,110.4972376
"396","Cincinnati, OH-KY-IN","17140",47005,21,21077,17140,110.4972376
"397","Cincinnati, OH-KY-IN","17140",47005,39,39165,17140,110.4972376
"398","Cincinnati, OH-KY-IN","17140",47005,39,39017,17140,110.4972376
"399","Cincinnati, OH-KY-IN","17140",47005,39,39025,17140,110.4972376
"400","Clarksville, TN-KY","17300",38545,21,21221,17300,109.4091904
"401","Clarksville, TN-KY","17300",38545,21,21047,17300,109.4091904
"402","Clarksville, TN-KY","17300",38545,47,47125,17300,109.4091904
"403","Cleveland-Elyria, OH","17460",48497,39,39055,17460,111.7318436
"404","Cleveland-Elyria, OH","17460",48497,39,39103,17460,111.7318436
"405","Cleveland-Elyria, OH","17460",48497,39,39085,17460,111.7318436
"406","Cleveland-Elyria, OH","17460",48497,39,39035,17460,111.7318436
"407","Cleveland-Elyria, OH","17460",48497,39,39093,17460,111.7318436
"408","Cleveland, TN","17420",42060,47,47139,17420,120.3369434
"409","Cleveland, TN","17420",42060,47,47011,17420,120.3369434
"410","Coeur d'Alene, ID","17660",36321,16,16055,17660,107.7586207
"411","College Station-Bryan, TX","17780",33374,48,48041,17780,106.3829787
"412","College Station-Bryan, TX","17780",33374,48,48395,17780,106.3829787
"413","College Station-Bryan, TX","17780",33374,48,48051,17780,106.3829787
"414","Colorado (Nonmetropolitan Portion)","08999",41807,8,8025,NA,103.8421599
"415","Colorado (Nonmetropolitan Portion)","08999",41807,8,8055,NA,103.8421599
"416","Colorado (Nonmetropolitan Portion)","08999",41807,8,8061,NA,103.8421599
"417","Colorado (Nonmetropolitan Portion)","08999",41807,8,8107,44460,103.8421599
"418","Colorado (Nonmetropolitan Portion)","08999",41807,8,8007,NA,103.8421599
"419","Colorado (Nonmetropolitan Portion)","08999",41807,8,8027,NA,103.8421599
"420","Colorado (Nonmetropolitan Portion)","08999",41807,8,8049,NA,103.8421599
"421","Colorado (Nonmetropolitan Portion)","08999",41807,8,8083,NA,103.8421599
"422","Colorado (Nonmetropolitan Portion)","08999",41807,8,8109,NA,103.8421599
"423","Colorado (Nonmetropolitan Portion)","08999",41807,8,8081,18780,103.8421599
"424","Colorado (Nonmetropolitan Portion)","08999",41807,8,8085,33940,103.8421599
"425","Colorado (Nonmetropolitan Portion)","08999",41807,8,8053,NA,103.8421599
"426","Colorado (Nonmetropolitan Portion)","08999",41807,8,8099,NA,103.8421599
"427","Colorado (Nonmetropolitan Portion)","08999",41807,8,8037,20780,103.8421599
"428","Colorado (Nonmetropolitan Portion)","08999",41807,8,8079,NA,103.8421599
"429","Colorado (Nonmetropolitan Portion)","08999",41807,8,8111,NA,103.8421599
"430","Colorado (Nonmetropolitan Portion)","08999",41807,8,8105,NA,103.8421599
"431","Colorado (Nonmetropolitan Portion)","08999",41807,8,8075,44540,103.8421599
"432","Colorado (Nonmetropolitan Portion)","08999",41807,8,8103,NA,103.8421599
"433","Colorado (Nonmetropolitan Portion)","08999",41807,8,8121,NA,103.8421599
"434","Colorado (Nonmetropolitan Portion)","08999",41807,8,8011,NA,103.8421599
"435","Colorado (Nonmetropolitan Portion)","08999",41807,8,8003,NA,103.8421599
"436","Colorado (Nonmetropolitan Portion)","08999",41807,8,8091,NA,103.8421599
"437","Colorado (Nonmetropolitan Portion)","08999",41807,8,8073,NA,103.8421599
"438","Colorado (Nonmetropolitan Portion)","08999",41807,8,8045,24060,103.8421599
"439","Colorado (Nonmetropolitan Portion)","08999",41807,8,8125,NA,103.8421599
"440","Colorado (Nonmetropolitan Portion)","08999",41807,8,8017,NA,103.8421599
"441","Colorado (Nonmetropolitan Portion)","08999",41807,8,8117,14720,103.8421599
"442","Colorado (Nonmetropolitan Portion)","08999",41807,8,8065,NA,103.8421599
"443","Colorado (Nonmetropolitan Portion)","08999",41807,8,8021,NA,103.8421599
"444","Colorado (Nonmetropolitan Portion)","08999",41807,8,8051,NA,103.8421599
"445","Colorado (Nonmetropolitan Portion)","08999",41807,8,8071,NA,103.8421599
"446","Colorado (Nonmetropolitan Portion)","08999",41807,8,8087,22820,103.8421599
"447","Colorado (Nonmetropolitan Portion)","08999",41807,8,8057,NA,103.8421599
"448","Colorado (Nonmetropolitan Portion)","08999",41807,8,8063,NA,103.8421599
"449","Colorado (Nonmetropolitan Portion)","08999",41807,8,8023,NA,103.8421599
"450","Colorado (Nonmetropolitan Portion)","08999",41807,8,8095,NA,103.8421599
"451","Colorado (Nonmetropolitan Portion)","08999",41807,8,8015,NA,103.8421599
"452","Colorado (Nonmetropolitan Portion)","08999",41807,8,8097,24060,103.8421599
"453","Colorado (Nonmetropolitan Portion)","08999",41807,8,8009,NA,103.8421599
"454","Colorado (Nonmetropolitan Portion)","08999",41807,8,8089,NA,103.8421599
"455","Colorado (Nonmetropolitan Portion)","08999",41807,8,8029,NA,103.8421599
"456","Colorado (Nonmetropolitan Portion)","08999",41807,8,8043,15860,103.8421599
"457","Colorado (Nonmetropolitan Portion)","08999",41807,8,8033,NA,103.8421599
"458","Colorado (Nonmetropolitan Portion)","08999",41807,8,8115,NA,103.8421599
"459","Colorado (Nonmetropolitan Portion)","08999",41807,8,8113,NA,103.8421599
"460","Colorado (Nonmetropolitan Portion)","08999",41807,8,8067,20420,103.8421599
"461","Colorado Springs, CO","17820",38752,8,8041,17820,100.6036217
"462","Colorado Springs, CO","17820",38752,8,8119,17820,100.6036217
"463","Columbia, MO","17860",40986,29,29019,17860,107.8748652
"464","Columbia, SC","17900",38534,45,45017,17900,108.4598698
"465","Columbia, SC","17900",38534,45,45063,17900,108.4598698
"466","Columbia, SC","17900",38534,45,45039,17900,108.4598698
"467","Columbia, SC","17900",38534,45,45079,17900,108.4598698
"468","Columbia, SC","17900",38534,45,45055,17900,108.4598698
"469","Columbia, SC","17900",38534,45,45081,17900,108.4598698
"470","Columbus, GA-AL","17980",37723,13,13053,17980,111.8568233
"471","Columbus, GA-AL","17980",37723,13,13215,17980,111.8568233
"472","Columbus, GA-AL","17980",37723,1,1113,17980,111.8568233
"473","Columbus, GA-AL","17980",37723,13,13145,17980,111.8568233
"474","Columbus, GA-AL","17980",37723,13,13197,17980,111.8568233
"475","Columbus, IN","18020",46307,18,18005,18020,114.1552511
"476","Columbus, OH","18140",44230,39,39129,18140,106.9518717
"477","Columbus, OH","18140",44230,39,39097,18140,106.9518717
"478","Columbus, OH","18140",44230,39,39127,18140,106.9518717
"479","Columbus, OH","18140",44230,39,39041,18140,106.9518717
"480","Columbus, OH","18140",44230,39,39159,18140,106.9518717
"481","Columbus, OH","18140",44230,39,39049,18140,106.9518717
"482","Columbus, OH","18140",44230,39,39073,18140,106.9518717
"483","Columbus, OH","18140",44230,39,39117,18140,106.9518717
"484","Columbus, OH","18140",44230,39,39045,18140,106.9518717
"485","Columbus, OH","18140",44230,39,39089,18140,106.9518717
"486","Connecticut (Nonmetropolitan Portion)","09999",48343,9,9005,45860,97.75171065
"487","Corpus Christi, TX","18580",41309,48,48007,18580,107.2961373
"488","Corpus Christi, TX","18580",41309,48,48409,18580,107.2961373
"489","Corpus Christi, TX","18580",41309,48,48355,18580,107.2961373
"490","Corvallis, OR","18700",37051,41,41003,18700,102.5641026
"491","Crestview-Fort Walton Beach-Destin, FL","18880",43405,12,12131,18880,104.3841336
"492","Crestview-Fort Walton Beach-Destin, FL","18880",43405,12,12091,18880,104.3841336
"493","Cumberland, MD-WV","19060",37321,54,54057,19060,113.6363636
"494","Cumberland, MD-WV","19060",37321,24,24001,19060,113.6363636
"495","Dallas-Fort Worth-Arlington, TX","19100",45385,48,48139,19100,99.20634921
"496","Dallas-Fort Worth-Arlington, TX","19100",45385,48,48257,19100,99.20634921
"497","Dallas-Fort Worth-Arlington, TX","19100",45385,48,48497,19100,99.20634921
"498","Dallas-Fort Worth-Arlington, TX","19100",45385,48,48231,19100,99.20634921
"499","Dallas-Fort Worth-Arlington, TX","19100",45385,48,48439,19100,99.20634921
"500","Dallas-Fort Worth-Arlington, TX","19100",45385,48,48397,19100,99.20634921
"501","Dallas-Fort Worth-Arlington, TX","19100",45385,48,48121,19100,99.20634921
"502","Dallas-Fort Worth-Arlington, TX","19100",45385,48,48113,19100,99.20634921
"503","Dallas-Fort Worth-Arlington, TX","19100",45385,48,48221,19100,99.20634921
"504","Dallas-Fort Worth-Arlington, TX","19100",45385,48,48367,19100,99.20634921
"505","Dallas-Fort Worth-Arlington, TX","19100",45385,48,48251,19100,99.20634921
"506","Dallas-Fort Worth-Arlington, TX","19100",45385,48,48425,19100,99.20634921
"507","Dallas-Fort Worth-Arlington, TX","19100",45385,48,48085,19100,99.20634921
"508","Dalton, GA","19140",33631,13,13313,19140,118.623962
"509","Dalton, GA","19140",33631,13,13213,19140,118.623962
"510","Danville, IL","19180",39746,17,17183,19180,126.2626263
"511","Daphne-Fairhope-Foley, AL","19300",38910,1,1003,19300,107.8748652
"512","Davenport-Moline-Rock Island, IA-IL","19340",43971,17,17161,19340,108.9324619
"513","Davenport-Moline-Rock Island, IA-IL","19340",43971,17,17131,19340,108.9324619
"514","Davenport-Moline-Rock Island, IA-IL","19340",43971,17,17073,19340,108.9324619
"515","Davenport-Moline-Rock Island, IA-IL","19340",43971,19,19163,19340,108.9324619
"516","Dayton, OH","19380",41916,39,39057,19380,109.8901099
"517","Dayton, OH","19380",41916,39,39113,19380,109.8901099
"518","Dayton, OH","19380",41916,39,39109,19380,109.8901099
"519","Decatur, AL","19460",36375,1,1103,19460,114.9425287
"520","Decatur, AL","19460",36375,1,1079,19460,114.9425287
"521","Decatur, IL","19500",44881,17,17115,19500,110.3752759
"522","Deltona-Daytona Beach-Ormond Beach, FL","19660",34796,12,12127,19660,104.7120419
"523","Deltona-Daytona Beach-Ormond Beach, FL","19660",34796,12,12035,19660,104.7120419
"524","Denver-Aurora-Lakewood, CO","19740",47446,8,8059,19740,95.41984733
"525","Denver-Aurora-Lakewood, CO","19740",47446,8,8039,19740,95.41984733
"526","Denver-Aurora-Lakewood, CO","19740",47446,8,8093,19740,95.41984733
"527","Denver-Aurora-Lakewood, CO","19740",47446,8,8047,19740,95.41984733
"528","Denver-Aurora-Lakewood, CO","19740",47446,8,8019,19740,95.41984733
"529","Denver-Aurora-Lakewood, CO","19740",47446,8,8001,19740,95.41984733
"530","Denver-Aurora-Lakewood, CO","19740",47446,8,8014,19740,95.41984733
"531","Denver-Aurora-Lakewood, CO","19740",47446,8,8005,19740,95.41984733
"532","Denver-Aurora-Lakewood, CO","19740",47446,8,8031,19740,95.41984733
"533","Denver-Aurora-Lakewood, CO","19740",47446,8,8035,19740,95.41984733
"534","Des Moines-West Des Moines, IA","19780",47344,19,19181,19780,105.374078
"535","Des Moines-West Des Moines, IA","19780",47344,19,19049,19780,105.374078
"536","Des Moines-West Des Moines, IA","19780",47344,19,19153,19780,105.374078
"537","Des Moines-West Des Moines, IA","19780",47344,19,19077,19780,105.374078
"538","Des Moines-West Des Moines, IA","19780",47344,19,19121,19780,105.374078
"539","Detroit-Warren-Dearborn, MI","19820",42109,26,26099,19820,102.5641026
"540","Detroit-Warren-Dearborn, MI","19820",42109,26,26087,19820,102.5641026
"541","Detroit-Warren-Dearborn, MI","19820",42109,26,26093,19820,102.5641026
"542","Detroit-Warren-Dearborn, MI","19820",42109,26,26147,19820,102.5641026
"543","Detroit-Warren-Dearborn, MI","19820",42109,26,26163,19820,102.5641026
"544","Detroit-Warren-Dearborn, MI","19820",42109,26,26125,19820,102.5641026
"545","Dothan, AL","20020",38857,1,1067,20020,117.2332943
"546","Dothan, AL","20020",38857,1,1069,20020,117.2332943
"547","Dothan, AL","20020",38857,1,1061,20020,117.2332943
"548","Dover, DE","20100",37229,10,10001,20100,106.7235859
"549","Dubuque, IA","20220",42747,19,19061,20220,107.2961373
"550","Duluth, MN-WI","20260",40322,27,27137,20260,109.0512541
"551","Duluth, MN-WI","20260",40322,27,27017,20260,109.0512541
"552","Duluth, MN-WI","20260",40322,55,55031,20260,109.0512541
"553","Durham-Chapel Hill, NC","20500",44255,37,37135,20500,104.9317943
"554","Durham-Chapel Hill, NC","20500",44255,37,37145,20500,104.9317943
"555","Durham-Chapel Hill, NC","20500",44255,37,37037,20500,104.9317943
"556","Durham-Chapel Hill, NC","20500",44255,37,37063,20500,104.9317943
"557","East Stroudsburg, PA","20700",33798,42,42089,20700,101.3171226
"558","Eau Claire, WI","20740",42050,55,55017,20740,108.3423619
"559","Eau Claire, WI","20740",42050,55,55035,20740,108.3423619
"560","El Centro, CA","20940",32999,6,6025,20940,109.7694841
"561","El Paso, TX","21340",32443,48,48229,21340,110.0110011
"562","El Paso, TX","21340",32443,48,48141,21340,110.0110011
"563","Elizabethtown-Fort Knox, KY","21060",39544,21,21093,21060,115.4734411
"564","Elizabethtown-Fort Knox, KY","21060",39544,21,21163,21060,115.4734411
"565","Elizabethtown-Fort Knox, KY","21060",39544,21,21123,21060,115.4734411
"566","Elkhart-Goshen, IN","21140",37771,18,18039,21140,109.7694841
"567","Elmira, NY","21300",37801,36,36015,21300,106.2699256
"568","Erie, PA","21500",37993,42,42049,21500,107.7586207
"569","Eugene, OR","21660",35039,41,41039,21660,101.6260163
"570","Evansville, IN-KY","21780",41322,18,18173,21780,109.5290252
"571","Evansville, IN-KY","21780",41322,18,18129,21780,109.5290252
"572","Evansville, IN-KY","21780",41322,18,18163,21780,109.5290252
"573","Evansville, IN-KY","21780",41322,21,21101,21780,109.5290252
"574","Fairbanks, AK","21820",45043,2,2090,21820,93.72071228
"575","Fargo, ND-MN","22020",48150,38,38017,22020,106.9518717
"576","Fargo, ND-MN","22020",48150,27,27027,22020,106.9518717
"577","Farmington, NM","22140",36567,35,35045,22140,109.1703057
"578","Fayetteville-Springdale-Rogers, AR-MO","22220",51755,29,29119,22220,110.864745
"579","Fayetteville-Springdale-Rogers, AR-MO","22220",51755,5,5007,22220,110.864745
"580","Fayetteville-Springdale-Rogers, AR-MO","22220",51755,5,5143,22220,110.864745
"581","Fayetteville-Springdale-Rogers, AR-MO","22220",51755,5,5087,22220,110.864745
"582","Fayetteville, NC","22180",36616,37,37093,22180,109.5290252
"583","Fayetteville, NC","22180",36616,37,37051,22180,109.5290252
"584","Flagstaff, AZ","22380",36863,4,4005,22380,101.5228426
"585","Flint, MI","22420",34592,26,26049,22420,107.2961373
"586","Florence-Muscle Shoals, AL","22520",37286,1,1033,22520,119.3317422
"587","Florence-Muscle Shoals, AL","22520",37286,1,1077,22520,119.3317422
"588","Florence, SC","22500",37677,45,45041,22500,116.0092807
"589","Florence, SC","22500",37677,45,45031,22500,116.0092807
"590","Florida (Nonmetropolitan Portion)","12999",32378,12,12007,NA,112.8668172
"591","Florida (Nonmetropolitan Portion)","12999",32378,12,12013,NA,112.8668172
"592","Florida (Nonmetropolitan Portion)","12999",32378,12,12087,28580,112.8668172
"593","Florida (Nonmetropolitan Portion)","12999",32378,12,12063,NA,112.8668172
"594","Florida (Nonmetropolitan Portion)","12999",32378,12,12043,NA,112.8668172
"595","Florida (Nonmetropolitan Portion)","12999",32378,12,12027,11580,112.8668172
"596","Florida (Nonmetropolitan Portion)","12999",32378,12,12077,NA,112.8668172
"597","Florida (Nonmetropolitan Portion)","12999",32378,12,12075,NA,112.8668172
"598","Florida (Nonmetropolitan Portion)","12999",32378,12,12059,NA,112.8668172
"599","Florida (Nonmetropolitan Portion)","12999",32378,12,12037,NA,112.8668172
"600","Florida (Nonmetropolitan Portion)","12999",32378,12,12133,NA,112.8668172
"601","Florida (Nonmetropolitan Portion)","12999",32378,12,12093,36380,112.8668172
"602","Florida (Nonmetropolitan Portion)","12999",32378,12,12121,NA,112.8668172
"603","Florida (Nonmetropolitan Portion)","12999",32378,12,12107,37260,112.8668172
"604","Florida (Nonmetropolitan Portion)","12999",32378,12,12125,NA,112.8668172
"605","Florida (Nonmetropolitan Portion)","12999",32378,12,12049,48100,112.8668172
"606","Florida (Nonmetropolitan Portion)","12999",32378,12,12123,NA,112.8668172
